,lat,lon,depth,time,evid,nass,ml,sdobs,etype,matchid
303,61.5072,-149.9609,47.249,1543638112.19597,1349,13,1.43,0.6107,-,missed
304,61.3902,-150.1183,41.3578,1543638158.61452,1347,24,1.85,0.5003,-,missed
305,61.4831,-149.9684,46.0551,1543638269.24304,1348,22,1.78,0.5004,-,missed
306,61.4782,-150.0114,42.7596,1543638305.04836,1330,16,1.4,0.5263,-,missed
307,61.4705,-150.0157,39.3177,1543638413.34848,580,24,2.08,0.5944,-,missed
308,61.4894,-149.948,37.4504,1543638531.7246,1331,35,3.08,0.3805,-,missed
309,61.4066,-150.0402,30.0522,1543638759.97353,583,70,2.7,0.6303,-,missed
310,61.4081,-150.061,35.7646,1543638967.3677,1333,22,1.41,0.3879,-,missed
311,61.4895,-149.9537,44.1008,1543639208.61052,1345,14,1.41,0.3549,-,missed
312,61.489,-149.9543,39.4542,1543639405.60517,1344,31,1.61,0.452,-,missed
